Row ID,Order ID,Order Month in word,Order Date,Ship Date,Avg Shipping time,Order year,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
630,NO-2016-535945,Jan,1/28/2016,1/31/2016,3,2016,Standard Class,JL-45535,John Lee,Consumer,United States,Springfield,Wisconsin,72979,Central,FUR-BO-76531175,Furniture,Bookcases,Bush Somerset Collection Bookcase,13
631,RH-2018-143850,Jan,1/28/2018,1/31/2018,3,2018,Standard Class,CL-63229,Claire Lee,Consumer,United States,Springfield,District of Columbia,78902,East,OFF-ST-30760528,Office Supplies,Storage,Desktop File Organizer,36
632,NO-2016-114842,Jan,1/16/2016,1/19/2016,3,2016,Second Class,WM-69031,William Miller,Consumer,United States,Springfield,Louisiana,29456,South,TEC-AC-20024477,Technology,Accessories,Logitech Wireless Mouse,38
633,OR-2017-526127,Feb,2/3/2017,2/3/2017,0,2017,Same Day,JS-77304,John Smith,Consumer,United States,Fairview,Wisconsin,72501,Central,FUR-TA-95402749,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,24
634,WA-2016-247940,Sep,9/22/2016,9/23/2016,1,2016,First Class,DG-28151,David Gute,Consumer,United States,Springfield,South Dakota,33161,Central,TEC-PH-20096889,Technology,Phones,Android Smartphone,58
635,MI-2015-734612,Feb,2/28/2015,3/5/2015,5,2015,Standard Class,ET-16662,Emily Thomas,Home Office,United States,Fairview,Maine,75791,East,FUR-CH-33136304,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",30
636,MA-2018-815790,Apr,4/10/2018,4/16/2018,6,2018,Standard Class,DB-21279,David Brown,Home Office,United States,Greenville,Louisiana,65274,South,FUR-BO-26437059,Furniture,Bookcases,Sauder Classic Bookcase,67
637,MI-2016-305466,Apr,4/14/2016,4/17/2016,3,2016,Standard Class,LM-21661,Laura Miller,Home Office,United States,Riverside,West Virginia,40264,East,OFF-ST-10671743,Office Supplies,Storage,Fellowes Bankers Box,10
638,NE-2016-632958,Mar,3/13/2016,3/15/2016,2,2016,Second Class,LM-51673,Linda Martinez,Consumer,United States,Greenville,Wisconsin,19651,Central,FUR-TA-38272129,Furniture,Tables,Conference Room Table,42
639,AR-2018-239000,Mar,3/2/2018,3/5/2018,3,2018,Second Class,DA-65219,Daniel Anderson,Consumer,United States,Springfield,Delaware,28106,East,TEC-CO-97676097,Technology,Copiers,HP OfficeJet Pro,31
640,AL-2019-373224,May,5/21/2019,5/22/2019,1,2019,First Class,CM-35083,Claire Martinez,Consumer,United States,Fairview,Vermont,51543,East,TEC-AC-40771297,Technology,Accessories,USB-C Hub,41
641,MA-2018-899915,Oct,10/11/2018,10/12/2018,1,2018,First Class,DM-21139,David Martinez,Consumer,United States,Greenville,Louisiana,68534,South,OFF-PA-55387438,Office Supplies,Paper,Premium Photo Paper,40
642,SO-2019-589687,Apr,4/24/2019,4/30/2019,6,2019,Standard Class,JL-34429,James Lee,Consumer,United States,Fairview,Maine,29036,East,TEC-AC-77134219,Technology,Accessories,Noise Cancelling Headphones,27
643,IL-2019-897298,Sep,9/25/2019,9/27/2019,2,2019,Second Class,JT-87355,James Taylor,Corporate,United States,Salem,Oregon,32781,West,TEC-CO-59597208,Technology,Copiers,Canon imageCLASS Copier,58
644,VE-2017-302722,Nov,11/25/2017,11/26/2017,1,2017,First Class,DJ-20374,Daniel Jackson,Home Office,United States,Greenville,District of Columbia,52994,East,TEC-CO-76923234,Technology,Copiers,Canon imageCLASS Copier,47
645,ID-2018-397021,Dec,12/13/2018,12/19/2018,6,2018,Standard Class,JL-45857,Jessica Lee,Corporate,United States,Riverside,District of Columbia,91313,East,TEC-PH-69547227,Technology,Phones,Cisco Unified IP Phone,36
646,IO-2016-523856,May,5/10/2016,5/11/2016,1,2016,First Class,SJ-49827,Susan Johnson,Consumer,United States,Fairview,New Hampshire,52461,East,OFF-BI-64770671,Office Supplies,Binders,Avery Durable Ring Binders,25
647,NE-2017-532071,Mar,3/23/2017,3/29/2017,6,2017,Standard Class,JA-41441,James Anderson,Consumer,United States,Riverside,Nevada,34396,West,OFF-BI-68468400,Office Supplies,Binders,Avery Durable Ring Binders,30
648,NO-2017-997882,Sep,9/25/2017,9/25/2017,0,2017,Same Day,JM-32008,John Martinez,Consumer,United States,Springfield,Idaho,35536,West,FUR-TA-81924791,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,25
649,WY-2019-203000,Mar,3/15/2019,3/18/2019,3,2019,Second Class,RT-31884,Robert Thomas,Consumer,United States,Springfield,New Jersey,70810,East,OFF-ST-73917224,Office Supplies,Storage,Fellowes Bankers Box,33
650,HA-2019-866767,Mar,3/27/2019,4/1/2019,5,2019,Standard Class,JT-56737,Jessica Thomas,Corporate,United States,Springfield,New Hampshire,38484,East,FUR-CH-81259742,Furniture,Chairs,Ergonomic Mesh Task Chair,34
651,CO-2017-877312,Apr,4/5/2017,4/8/2017,3,2017,Second Class,MM-81390,Michael Martinez,Consumer,United States,Gresham,Oregon,61174,West,TEC-AC-23103787,Technology,Accessories,Logitech Wireless Mouse,37
652,MI-2018-597878,Jul,7/27/2018,8/1/2018,5,2018,Standard Class,SW-71238,Susan Wilson,Corporate,United States,Riverside,District of Columbia,70165,East,OFF-BI-70990635,Office Supplies,Binders,Avery Durable Ring Binders,86
653,PE-2016-409633,Nov,11/3/2016,11/6/2016,3,2016,Second Class,ED-89996,Emily Davis,Home Office,United States,Fairview,New Jersey,66908,East,TEC-AC-76331971,Technology,Accessories,Noise Cancelling Headphones,68
654,MO-2019-567302,Apr,4/5/2019,4/8/2019,3,2019,Second Class,EW-23475,Emily Wilson,Consumer,United States,Portland,Oregon,67194,West,OFF-PA-36996978,Office Supplies,Paper,Hammermill Copy Paper,26
655,PE-2017-363220,Apr,4/17/2017,4/20/2017,3,2017,Second Class,JW-78431,James Wilson,Consumer,United States,Riverside,Hawaii,88851,West,TEC-CO-88711958,Technology,Copiers,Canon imageCLASS Copier,58
656,CA-2017-819195,Apr,4/3/2017,4/4/2017,1,2017,First Class,JB-40626,Jessica Brown,Consumer,United States,Erie,Pennsylvania,12158,East,TEC-CO-37424043,Technology,Copiers,Canon imageCLASS Copier,29
657,GE-2018-548450,Jul,7/2/2018,7/6/2018,4,2018,Standard Class,SM-21487,Sarah Moore,Consumer,United States,Fairview,Montana,59239,West,OFF-BI-31944890,Office Supplies,Binders,Basic 3 Ring Binder,25
658,IL-2018-933257,Mar,3/1/2018,3/6/2018,5,2018,Standard Class,LM-19814,Laura Moore,Corporate,United States,Fairview,North Dakota,65671,Central,TEC-CO-88038712,Technology,Copiers,Brother Laser Copier,44
659,WE-2015-660421,Feb,2/13/2015,2/19/2015,6,2015,Standard Class,ST-85851,Sean Thomas,Home Office,United States,Greenville,Nevada,33222,West,FUR-CH-32231785,Furniture,Chairs,Global Deluxe Stacking Chair,19
660,NE-2016-562886,Nov,11/24/2016,11/30/2016,6,2016,Standard Class,JA-99973,John Anderson,Home Office,United States,Toledo,Ohio,89380,Central,OFF-PA-47395221,Office Supplies,Paper,Premium Photo Paper,42
661,WE-2015-739961,Feb,2/1/2015,2/6/2015,5,2015,Standard Class,EJ-99244,Emily Johnson,Corporate,United States,Greenville,Iowa,16618,Central,OFF-PA-43113054,Office Supplies,Paper,Hammermill Copy Paper,24
662,MI-2018-553539,May,5/20/2018,5/23/2018,3,2018,Standard Class,MG-49789,Michael Garcia,Consumer,United States,Fairview,Arkansas,21169,South,TEC-PH-90825563,Technology,Phones,Apple iPhone 8,43
663,NE-2015-914054,Sep,9/25/2015,9/30/2015,5,2015,Standard Class,RL-71111,Robert Lee,Consumer,United States,Chicago,Illinois,14782,Central,TEC-CO-50971215,Technology,Copiers,Canon imageCLASS Copier,38
664,MI-2016-266001,May,5/6/2016,5/10/2016,4,2016,Standard Class,SJ-53281,Sarah Johnson,Consumer,United States,Springfield,Illinois,17850,Central,TEC-AC-72487803,Technology,Accessories,USB-C Hub,313
665,PE-2017-976012,Jan,1/5/2017,1/6/2017,1,2017,First Class,CJ-98848,Claire Johnson,Consumer,United States,Fairview,North Dakota,98321,Central,FUR-CH-81463500,Furniture,Chairs,Ergonomic Mesh Task Chair,27
666,NE-2018-830970,Jan,1/26/2018,1/29/2018,3,2018,Standard Class,RW-89990,Robert Wilson,Home Office,United States,Greenville,Kentucky,94337,South,OFF-BI-66511321,Office Supplies,Binders,Avery Durable Ring Binders,10
667,OK-2017-874659,Apr,4/25/2017,4/26/2017,1,2017,First Class,ST-74083,Sarah Taylor,Consumer,United States,Springfield,New Mexico,69481,West,TEC-PH-94932503,Technology,Phones,Cisco Unified IP Phone,20
668,WA-2019-534616,Jul,7/17/2019,7/20/2019,3,2019,Standard Class,KA-35964,Karen Anderson,Consumer,United States,Riverside,Oklahoma,21948,South,TEC-CO-82225676,Technology,Copiers,Brother Laser Copier,84
669,IN-2019-853480,Jun,6/25/2019,6/30/2019,5,2019,Standard Class,JS-89568,James Smith,Consumer,United States,Greenville,Connecticut,46393,East,OFF-PA-46018596,Office Supplies,Paper,Recycled Printer Paper,74
670,AL-2015-376096,Jan,1/3/2015,1/9/2015,6,2015,Standard Class,JS-73914,James Smith,Consumer,United States,Greenville,Utah,20257,West,OFF-BI-95573064,Office Supplies,Binders,Basic 3 Ring Binder,22
671,CO-2019-785752,Jun,6/12/2019,6/17/2019,5,2019,Standard Class,LW-40630,Linda Wilson,Home Office,United States,Riverside,Wisconsin,21766,Central,FUR-CH-57211734,Furniture,Chairs,Ergonomic Mesh Task Chair,86
672,SO-2018-226405,Jul,7/23/2018,7/27/2018,4,2018,Standard Class,JM-20952,James Martinez,Consumer,United States,Durham,North Carolina,64683,South,TEC-PH-12031959,Technology,Phones,Apple iPhone 8,83
673,AL-2018-376346,Aug,8/8/2018,8/11/2018,3,2018,Standard Class,SA-50982,Susan Anderson,Consumer,United States,Springfield,Montana,29333,West,OFF-ST-33401194,Office Supplies,Storage,Desktop File Organizer,30
674,MI-2015-501158,Apr,4/23/2015,4/28/2015,5,2015,Standard Class,ST-20851,Susan Taylor,Consumer,United States,Spokane,Washington,11157,West,FUR-TA-65955662,Furniture,Tables,Conference Room Table,34
675,PE-2018-390087,Mar,3/16/2018,3/19/2018,3,2018,Standard Class,SG-13557,Susan Garcia,Home Office,United States,Springfield,Alabama,93292,South,FUR-BO-24113341,Furniture,Bookcases,Bush Somerset Collection Bookcase,44
676,MI-2018-448315,Jul,7/23/2018,7/26/2018,3,2018,Second Class,JJ-94704,John Jackson,Corporate,United States,Greenville,Michigan,58258,Central,OFF-PA-62566123,Office Supplies,Paper,Hammermill Copy Paper,56
677,MO-2017-838093,Sep,9/14/2017,9/20/2017,6,2017,Standard Class,LB-15838,Laura Brown,Corporate,United States,Greenville,Alaska,68969,West,FUR-BO-42543821,Furniture,Bookcases,Ikea Billy Bookcase,50
678,NE-2015-331008,Apr,4/12/2015,4/13/2015,1,2015,First Class,LB-77393,Laura Brown,Consumer,United States,Springfield,Oklahoma,74303,South,FUR-TA-58094692,Furniture,Tables,Adjustable Height Table,26
679,SO-2017-770752,May,5/7/2017,5/13/2017,6,2017,Standard Class,SA-62774,Sean Anderson,Consumer,United States,Springfield,Maine,83484,East,FUR-TA-10168736,Furniture,Tables,Adjustable Height Table,36
680,MO-2019-166340,Aug,8/7/2019,8/7/2019,0,2019,Same Day,JM-46712,James Miller,Home Office,United States,Fairview,New Jersey,22713,East,OFF-PA-86357921,Office Supplies,Paper,Premium Photo Paper,109
681,CA-2018-789164,Aug,8/23/2018,8/25/2018,2,2018,Second Class,LD-69223,Linda Davis,Consumer,United States,Pittsburgh,Pennsylvania,71501,East,OFF-ST-42573293,Office Supplies,Storage,Fellowes Bankers Box,39
682,WI-2015-812820,Dec,12/4/2015,12/4/2015,0,2015,Same Day,WT-34818,William Thomas,Consumer,United States,Greenville,Michigan,61364,Central,OFF-PA-22614258,Office Supplies,Paper,Recycled Printer Paper,56
683,WI-2019-461528,Oct,10/3/2019,10/4/2019,1,2019,First Class,JJ-69493,Jessica Jackson,Corporate,United States,Springfield,Idaho,91012,West,FUR-TA-49412426,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,55
684,MI-2019-750229,May,5/6/2019,5/9/2019,3,2019,Standard Class,KJ-40721,Karen Johnson,Consumer,United States,Greenville,Delaware,46887,East,OFF-ST-53755955,Office Supplies,Storage,Fellowes Bankers Box,39
685,MA-2015-923623,Feb,2/5/2015,2/9/2015,4,2015,Standard Class,LJ-69066,Laura Johnson,Consumer,United States,Springfield,Massachusetts,96752,East,TEC-CO-67366243,Technology,Copiers,Brother Laser Copier,57
686,MI-2019-820640,Jan,1/25/2019,1/31/2019,6,2019,Standard Class,KB-74499,Karen Brown,Home Office,United States,Fairview,Nevada,12319,West,FUR-BO-57210619,Furniture,Bookcases,Bush Somerset Collection Bookcase,68
687,SO-2017-451401,Jan,1/12/2017,1/13/2017,1,2017,First Class,EL-57632,Emily Lee,Consumer,United States,Springfield,North Dakota,64027,Central,OFF-ST-13917122,Office Supplies,Storage,Fellowes Bankers Box,51
688,UT-2017-535791,Sep,9/28/2017,9/30/2017,2,2017,Second Class,DM-66680,David Moore,Consumer,United States,Bellevue,Washington,76590,West,OFF-BI-88436108,Office Supplies,Binders,Cardinal Heavyweight Binders,39
689,NO-2017-801421,Nov,11/5/2017,11/11/2017,6,2017,Standard Class,DT-34231,Daniel Taylor,Consumer,United States,Tampa,Florida,39069,South,OFF-BI-51085803,Office Supplies,Binders,Avery Durable Ring Binders,22
690,DI-2018-363334,Dec,12/20/2018,12/21/2018,1,2018,First Class,MG-66791,Michael Garcia,Corporate,United States,Tucson,Arizona,13453,West,FUR-CH-16928899,Furniture,Chairs,Ergonomic Mesh Task Chair,50
691,VE-2019-823493,Mar,3/14/2019,3/17/2019,3,2019,Standard Class,DS-80254,Daniel Smith,Consumer,United States,Fairview,Delaware,66111,East,FUR-TA-79554540,Furniture,Tables,Adjustable Height Table,38
692,NE-2018-395263,Dec,12/12/2018,12/14/2018,2,2018,Second Class,EJ-75191,Emily Jackson,Consumer,United States,Greenville,Utah,93017,West,TEC-CO-84779832,Technology,Copiers,HP OfficeJet Pro,44
693,AL-2019-825390,Mar,3/27/2019,3/29/2019,2,2019,Second Class,LA-57474,Linda Anderson,Corporate,United States,Greenville,Delaware,11934,East,OFF-ST-69284993,Office Supplies,Storage,Desktop File Organizer,165
694,CO-2019-178120,Dec,12/28/2019,1/3/2020,6,2019,Standard Class,SD-87249,Susan Davis,Corporate,United States,Greenville,Wisconsin,29675,Central,OFF-BI-15508852,Office Supplies,Binders,Basic 3 Ring Binder,13
695,NE-2015-139957,Dec,12/27/2015,12/30/2015,3,2015,Second Class,JG-32061,John Gute,Home Office,United States,Mesa,Arizona,95174,West,OFF-BI-87838602,Office Supplies,Binders,Basic 3 Ring Binder,59
696,RH-2016-997906,Jun,6/6/2016,6/7/2016,1,2016,First Class,JA-98542,Jessica Anderson,Consumer,United States,Greenville,West Virginia,69796,East,OFF-PA-78577257,Office Supplies,Paper,Premium Photo Paper,20
697,IN-2018-882510,Aug,8/7/2018,8/11/2018,4,2018,Standard Class,JM-59905,James Martinez,Consumer,United States,Dallas,Texas,56878,South,FUR-BO-28112454,Furniture,Bookcases,Sauder Classic Bookcase,43
698,SO-2017-894561,Jun,6/20/2017,6/25/2017,5,2017,Standard Class,DG-63565,David Gute,Corporate,United States,Riverside,Connecticut,56278,East,FUR-TA-42340827,Furniture,Tables,Adjustable Height Table,186
699,MA-2015-956151,Dec,12/9/2015,12/14/2015,5,2015,Standard Class,KT-82031,Karen Taylor,Corporate,United States,Fairview,Utah,46255,West,TEC-CO-51572935,Technology,Copiers,HP OfficeJet Pro,30
700,HA-2015-494484,Apr,4/23/2015,4/26/2015,3,2015,Second Class,DA-72201,Daniel Anderson,Consumer,United States,Riverside,Kansas,13220,Central,OFF-ST-68000749,Office Supplies,Storage,Desktop File Organizer,21
701,MI-2017-358151,Jan,1/17/2017,1/22/2017,5,2017,Standard Class,JJ-35606,Jessica Johnson,Corporate,United States,Fort Collins,Colorado,19185,West,OFF-BI-96969459,Office Supplies,Binders,Basic 3 Ring Binder,33
702,NE-2018-217022,Sep,9/17/2018,9/18/2018,1,2018,First Class,SW-31411,Sarah Wilson,Consumer,United States,Bellevue,Washington,13183,West,FUR-TA-13107805,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,24
703,WA-2015-551087,May,5/25/2015,5/26/2015,1,2015,First Class,JM-66346,James Martin,Home Office,United States,Riverside,Vermont,47581,East,TEC-PH-68842325,Technology,Phones,Android Smartphone,90
704,SO-2015-298043,May,5/22/2015,5/25/2015,3,2015,Standard Class,SM-31301,Susan Martin,Home Office,United States,Rochester,New York,49020,East,FUR-TA-88116647,Furniture,Tables,Conference Room Table,29
705,VE-2015-941994,Jun,6/1/2015,6/5/2015,4,2015,Standard Class,JM-56860,John Moore,Consumer,United States,Gresham,Oregon,11499,West,FUR-CH-32587000,Furniture,Chairs,Global Deluxe Stacking Chair,59
706,TE-2017-103602,Jul,7/2/2017,7/5/2017,3,2017,Second Class,SM-42480,Susan Miller,Home Office,United States,San Antonio,Texas,72048,South,FUR-CH-26761972,Furniture,Chairs,Global Deluxe Stacking Chair,18
707,VI-2015-228876,Dec,12/19/2015,12/21/2015,2,2015,Second Class,DT-30064,Daniel Thomas,Home Office,United States,Greenville,Michigan,22582,Central,TEC-PH-73313672,Technology,Phones,Cisco Unified IP Phone,18
708,HA-2017-321828,May,5/15/2017,5/19/2017,4,2017,Standard Class,WT-24316,William Thomas,Consumer,United States,Springfield,Alabama,45731,South,OFF-ST-87468568,Office Supplies,Storage,Desktop File Organizer,29
709,WI-2017-279060,Aug,8/8/2017,8/11/2017,3,2017,Standard Class,SG-61381,Sean Garcia,Consumer,United States,Fairview,Rhode Island,80465,East,FUR-BO-65838378,Furniture,Bookcases,Sauder Classic Bookcase,16
710,HA-2017-303200,Apr,4/13/2017,4/19/2017,6,2017,Standard Class,SJ-31208,Susan Johnson,Corporate,United States,Greenville,Vermont,48471,East,FUR-CH-96009737,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",99
711,DE-2018-690442,Apr,4/23/2018,4/23/2018,0,2018,Same Day,EG-11058,Emily Gute,Consumer,United States,Greenville,Louisiana,15360,South,OFF-ST-78393477,Office Supplies,Storage,Desktop File Organizer,13
712,MA-2017-394760,Feb,2/24/2017,2/27/2017,3,2017,Standard Class,EG-38642,Emily Gute,Consumer,United States,Mesa,Arizona,18940,West,OFF-ST-44530159,Office Supplies,Storage,Fellowes Bankers Box,18
713,WE-2018-653521,May,5/17/2018,5/18/2018,1,2018,First Class,JG-65603,Jessica Gute,Consumer,United States,Riverside,Delaware,44393,East,TEC-PH-85217624,Technology,Phones,Apple iPhone 8,68
714,WA-2018-901231,Feb,2/11/2018,2/14/2018,3,2018,Standard Class,JW-66398,Jessica Wilson,Home Office,United States,Fairview,Oklahoma,34871,South,FUR-CH-88466314,Furniture,Chairs,Global Deluxe Stacking Chair,28
715,AL-2019-642300,Oct,10/9/2019,10/10/2019,1,2019,First Class,DM-25194,David Miller,Consumer,United States,Pittsburgh,Pennsylvania,88696,East,TEC-PH-17725954,Technology,Phones,Cisco Unified IP Phone,21
716,OH-2018-725078,Feb,2/15/2018,2/20/2018,5,2018,Standard Class,ET-88551,Emily Thomas,Corporate,United States,Greenville,Mississippi,40628,South,TEC-CO-26221018,Technology,Copiers,Brother Laser Copier,180
717,VE-2017-428952,Feb,2/9/2017,2/12/2017,3,2017,Standard Class,JW-46909,James Wilson,Consumer,United States,Pittsburgh,Pennsylvania,55819,East,OFF-ST-21663502,Office Supplies,Storage,Plastic Stackable Storage,18
718,MA-2017-243764,Jun,6/17/2017,6/18/2017,1,2017,First Class,JG-51858,John Gute,Consumer,United States,Riverside,New Hampshire,26410,East,FUR-CH-67869501,Furniture,Chairs,Ergonomic Mesh Task Chair,35
719,LO-2016-388525,Aug,8/21/2016,8/22/2016,1,2016,First Class,RJ-79114,Robert Johnson,Home Office,United States,Riverside,Mississippi,95381,South,TEC-PH-71827140,Technology,Phones,Apple iPhone 8,47
720,PE-2017-967853,Nov,11/2/2017,11/6/2017,4,2017,Standard Class,DL-92259,David Lee,Consumer,United States,Greenville,Hawaii,59344,West,OFF-BI-83819435,Office Supplies,Binders,Avery Durable Ring Binders,51
721,VI-2015-659629,May,5/1/2015,5/5/2015,4,2015,Standard Class,SJ-79126,Sean Jackson,Consumer,United States,Raleigh,North Carolina,39114,South,FUR-BO-86885928,Furniture,Bookcases,Sauder Classic Bookcase,52
722,HA-2019-349759,Jan,1/7/2019,1/10/2019,3,2019,Standard Class,SA-37966,Susan Anderson,Consumer,United States,San Diego,California,50936,West,FUR-TA-65857879,Furniture,Tables,Adjustable Height Table,24
723,SO-2019-505823,Aug,8/27/2019,9/2/2019,6,2019,Standard Class,DS-32041,David Smith,Corporate,United States,New York City,New York,70987,East,TEC-CO-32993784,Technology,Copiers,Canon imageCLASS Copier,44
724,MO-2015-851960,Oct,10/20/2015,10/25/2015,5,2015,Standard Class,MJ-39952,Michael Johnson,Consumer,United States,Springfield,Michigan,98820,Central,OFF-BI-84549415,Office Supplies,Binders,Basic 3 Ring Binder,29
